n,k,alpha,rule,model,t,t_over_n,draws,coverage,coverage_se,drop,drop_se,coverage_cond_eff,noop_share,mean_t_eff,mean_displacement,tie_rate,bounds_subsample,avg_coord_width,max_coord_width,mean_linear_width,mean_skewed_width,noncov_count_sub,noncov_zero_boxviol_share,survival_median_T,survival_share_T1,survival_censored_share,t_max,seed,tolerance,script_version,git_hash
50,3,0.3,Squared distance,center_bias,1,0.02,5000,0.0006,0.000346,0.9994,0.000346,0.0,0.0006,1.9976,,0.0,250,0.02608,0.026373,0.01968,0.026133,250,0.036,1.0,0.9994,0.0006,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,0.3,Squared distance,center_bias,2,0.04,5000,0.0006,0.000346,0.0,0.0,,0.0006,1.9976,,0.0,250,0.026667,0.026667,0.02,0.026667,250,0.0,1.0,0.9994,0.0006,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,0.3,Squared distance,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.022071,0.02388,0.01762,0.022293,0,,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,0.3,Squared distance,uniform_error,1,0.02,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.023671,0.025013,0.01852,0.023813,250,0.036,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,0.3,Squared distance,uniform_error,2,0.04,5000,0.2018,0.005676,-0.2018,0.005676,,,,1.2738,0.0,250,0.02392,0.025027,0.01876,0.024267,204,0.004902,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,0.3,Manhattan distance,center_bias,0,0.0,5000,1.0,0.0,,,,0.0006,1.9976,,0.0,250,0.02296,0.025903,0.019361,0.023515,0,,1.0,0.9994,0.0006,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,0.3,Manhattan distance,center_bias,1,0.02,5000,0.0006,0.000346,0.9994,0.000346,0.0,0.0006,1.9976,,0.0,250,0.025729,0.027686,0.020755,0.025959,250,0.024,1.0,0.9994,0.0006,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,0.3,Manhattan distance,center_bias,2,0.04,5000,0.0006,0.000346,0.0,0.0,,0.0006,1.9976,,0.0,250,0.026284,0.027834,0.020851,0.026512,250,0.0,1.0,0.9994,0.0006,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,0.3,Manhattan distance,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.02296,0.025903,0.019361,0.023515,0,,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,0.3,Manhattan distance,uniform_error,1,0.02,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.024251,0.026872,0.020042,0.024655,250,0.048,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,0.3,Manhattan distance,uniform_error,2,0.04,5000,0.208,0.00574,-0.208,0.00574,,,,1.2766,0.0,250,0.02428,0.026817,0.019987,0.024715,197,0.020305,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,1.0,Frequency guessing,center_bias,0,0.0,5000,1.0,0.0,,,,0.0028,1.9872,,0.0,250,0.025892,0.031314,0.022885,0.026468,0,,1.0,0.9972,0.0028,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,1.0,Frequency guessing,center_bias,1,0.02,5000,0.0028,0.000747,0.9972,0.000747,0.0,0.0028,1.9872,,0.0,250,0.025892,0.030941,0.02264,0.026448,248,0.032258,1.0,0.9972,0.0028,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,1.0,Frequency guessing,center_bias,2,0.04,5000,0.0028,0.000747,0.0,0.0,,0.0028,1.9872,,0.0,250,0.025892,0.030579,0.022396,0.026433,248,0.0,1.0,0.9972,0.0028,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,1.0,Frequency guessing,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.025892,0.031314,0.022885,0.026468,0,,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,1.0,Frequency guessing,uniform_error,1,0.02,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.025892,0.031302,0.022864,0.026463,250,0.032,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,1.0,Frequency guessing,uniform_error,2,0.04,5000,0.1746,0.005369,-0.1746,0.005369,,,,1.3108,0.0,250,0.025892,0.031264,0.02284,0.026442,213,0.004695,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,1.0,Squared distance,center_bias,0,0.0,5000,1.0,0.0,,,,0.0028,1.987,,0.0,250,0.02624,0.026453,0.01974,0.026173,0,,1.0,0.9972,0.0028,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,1.0,Squared distance,center_bias,1,0.02,5000,0.0028,0.000747,0.9972,0.000747,0.0,0.0028,1.987,,0.0,250,0.026667,0.026667,0.02,0.026667,248,0.032258,1.0,0.9972,0.0028,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,1.0,Squared distance,center_bias,2,0.04,5000,0.0028,0.000747,0.0,0.0,,0.0028,1.987,,0.0,250,0.026667,0.026667,0.02,0.026667,248,0.0,1.0,0.9972,0.0028,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,1.0,Squared distance,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.02624,0.026453,0.01974,0.026173,0,,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,1.0,Squared distance,uniform_error,1,0.02,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.02616,0.026413,0.01972,0.026093,250,0.052,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,1.0,Squared distance,uniform_error,2,0.04,5000,0.1784,0.005414,-0.1784,0.005414,,,,1.3192,0.0,250,0.026231,0.026427,0.01972,0.026293,199,0.020101,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,1.0,Manhattan distance,center_bias,0,0.0,5000,1.0,0.0,,,,0.0028,1.987,,0.0,250,0.02607,0.027473,0.020718,0.026093,0,,1.0,0.9972,0.0028,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,1.0,Manhattan distance,center_bias,1,0.02,5000,0.0028,0.000747,0.9972,0.000747,0.0,0.0028,1.987,,0.0,250,0.026407,0.027538,0.02077,0.026442,248,0.076613,1.0,0.9972,0.0028,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,1.0,Manhattan distance,center_bias,2,0.04,5000,0.0028,0.000747,0.0,0.0,,0.0028,1.987,,0.0,250,0.026432,0.027431,0.020645,0.026472,248,0.0,1.0,0.9972,0.0028,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,1.0,Manhattan distance,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.02607,0.027473,0.020718,0.026093,0,,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,1.0,Manhattan distance,uniform_error,1,0.02,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.026019,0.027444,0.02064,0.026013,250,0.044,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,1.0,Manhattan distance,uniform_error,2,0.04,5000,0.1822,0.005459,-0.1822,0.005459,,,,1.3058,0.0,250,0.026085,0.027475,0.020684,0.026197,200,0.025,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,3.0,Frequency guessing,center_bias,0,0.0,5000,1.0,0.0,,,,0.0084,1.961,,0.0,250,0.025892,0.029232,0.021467,0.025801,0,,1.0,0.9916,0.0084,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,3.0,Frequency guessing,center_bias,1,0.02,5000,0.0084,0.001291,0.9916,0.001291,0.0,0.0084,1.961,,0.0,250,0.025892,0.028875,0.021231,0.025814,248,0.044355,1.0,0.9916,0.0084,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,3.0,Frequency guessing,center_bias,2,0.04,5000,0.0084,0.001291,0.0,0.0,,0.0084,1.961,,0.0,250,0.025892,0.028526,0.021014,0.025827,248,0.004032,1.0,0.9916,0.0084,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,3.0,Frequency guessing,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.025892,0.029232,0.021467,0.025801,0,,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,3.0,Frequency guessing,uniform_error,1,0.02,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.025892,0.029255,0.02149,0.025816,250,0.032,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,3.0,Frequency guessing,uniform_error,2,0.04,5000,0.1734,0.005354,-0.1734,0.005354,,,,1.3072,0.0,250,0.025892,0.029281,0.021511,0.025825,213,0.014085,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,3.0,Squared distance,center_bias,0,0.0,5000,1.0,0.0,,,,0.0088,1.9598,,0.0,250,0.026667,0.026667,0.02,0.026667,0,,1.0,0.9912,0.0088,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,3.0,Squared distance,center_bias,1,0.02,5000,0.0088,0.001321,0.9912,0.001321,0.0,0.0088,1.9598,,0.0,250,0.026667,0.026667,0.02,0.026667,248,0.032258,1.0,0.9912,0.0088,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,3.0,Squared distance,center_bias,2,0.04,5000,0.0088,0.001321,0.0,0.0,,0.0088,1.9598,,0.0,250,0.026667,0.026667,0.02,0.026667,248,0.004032,1.0,0.9912,0.0088,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,3.0,Squared distance,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.026667,0.026667,0.02,0.026667,0,,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,3.0,Squared distance,uniform_error,1,0.02,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.026667,0.026667,0.02,0.026667,250,0.08,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,3.0,Squared distance,uniform_error,2,0.04,5000,0.1634,0.005229,-0.1634,0.005229,,,,1.3278,0.0,250,0.02664,0.026653,0.01998,0.026613,211,0.033175,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,3.0,Manhattan distance,center_bias,0,0.0,5000,1.0,0.0,,,,0.0086,1.9602,,0.0,250,0.026448,0.027233,0.020423,0.026439,0,,1.0,0.9914,0.0086,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,3.0,Manhattan distance,center_bias,1,0.02,5000,0.0086,0.001306,0.9914,0.001306,0.0,0.0086,1.9602,,0.0,250,0.026454,0.02714,0.020336,0.026447,248,0.072581,1.0,0.9914,0.0086,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,3.0,Manhattan distance,center_bias,2,0.04,5000,0.0086,0.001306,0.0,0.0,,0.0086,1.9602,,0.0,250,0.026457,0.027053,0.020262,0.026449,248,0.004032,1.0,0.9914,0.0086,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,3.0,Manhattan distance,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.026448,0.027233,0.020423,0.026439,0,,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,3.0,Manhattan distance,uniform_error,1,0.02,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.026413,0.027228,0.020424,0.026419,250,0.072,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,3.0,Manhattan distance,uniform_error,2,0.04,5000,0.1726,0.005344,-0.1726,0.005344,,,,1.325,0.0,250,0.026413,0.027237,0.020415,0.026396,205,0.009756,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,10.0,Frequency guessing,center_bias,0,0.0,5000,1.0,0.0,,,,0.0318,1.8586,,0.0,250,0.025892,0.027694,0.020551,0.025894,0,,1.0,0.9682,0.0318,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,10.0,Frequency guessing,center_bias,1,0.02,5000,0.0318,0.002481,0.9682,0.002481,0.0,0.0318,1.8586,,0.0,250,0.025892,0.027357,0.020332,0.025891,240,0.05,1.0,0.9682,0.0318,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,10.0,Frequency guessing,center_bias,2,0.04,5000,0.0318,0.002481,0.0,0.0,,0.0318,1.8586,,0.0,250,0.025892,0.027041,0.020152,0.025888,240,0.008333,1.0,0.9682,0.0318,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,10.0,Frequency guessing,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.025892,0.027694,0.020551,0.025894,0,,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,10.0,Frequency guessing,uniform_error,1,0.02,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.025892,0.027706,0.020548,0.02587,250,0.06,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,10.0,Frequency guessing,uniform_error,2,0.04,5000,0.1614,0.005203,-0.1614,0.005203,,,,1.3368,0.0,250,0.025892,0.027738,0.020566,0.025846,212,0.014151,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,10.0,Squared distance,center_bias,0,0.0,5000,1.0,0.0,,,,0.034,1.8506,,0.0,250,0.026667,0.026667,0.02,0.026667,0,,1.0,0.966,0.034,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,10.0,Squared distance,center_bias,1,0.02,5000,0.034,0.002563,0.966,0.002563,0.0,0.034,1.8506,,0.0,250,0.026667,0.026667,0.02,0.026667,240,0.045833,1.0,0.966,0.034,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,10.0,Squared distance,center_bias,2,0.04,5000,0.034,0.002563,0.0,0.0,,0.034,1.8506,,0.0,250,0.026667,0.026667,0.02,0.026667,240,0.0125,1.0,0.966,0.034,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,10.0,Squared distance,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.026667,0.026667,0.02,0.026667,0,,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,10.0,Squared distance,uniform_error,1,0.02,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.026667,0.026667,0.02,0.026667,250,0.06,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,10.0,Squared distance,uniform_error,2,0.04,5000,0.159,0.005171,-0.159,0.005171,,,,1.3394,0.0,250,0.026667,0.026667,0.02,0.026667,208,0.009615,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,10.0,Manhattan distance,center_bias,0,0.0,5000,1.0,0.0,,,,0.0336,1.8526,,0.0,250,0.026461,0.026893,0.020145,0.026456,0,,1.0,0.9664,0.0336,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,10.0,Manhattan distance,center_bias,1,0.02,5000,0.0336,0.002548,0.9664,0.002548,0.0,0.0336,1.8526,,0.0,250,0.026462,0.026812,0.020083,0.026457,240,0.054167,1.0,0.9664,0.0336,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,10.0,Manhattan distance,center_bias,2,0.04,5000,0.0336,0.002548,0.0,0.0,,0.0336,1.8526,,0.0,250,0.026463,0.026736,0.020032,0.026456,240,0.008333,1.0,0.9664,0.0336,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,10.0,Manhattan distance,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.026461,0.026893,0.020145,0.026456,0,,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,10.0,Manhattan distance,uniform_error,1,0.02,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.026461,0.026906,0.02016,0.026454,250,0.044,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,3,10.0,Manhattan distance,uniform_error,2,0.04,5000,0.1738,0.005359,-0.1738,0.005359,,,,1.327,0.0,250,0.026461,0.026919,0.020176,0.026446,208,0.028846,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,0.1,Frequency guessing,center_bias,0,0.0,5000,1.0,0.0,,,,0.0,2.0,,0.0,250,0.030501,0.064096,0.034987,0.028684,0,,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,0.1,Frequency guessing,center_bias,1,0.02,5000,0.0,0.0,1.0,0.0,0.0,0.0,2.0,,0.0,250,0.030501,0.063024,0.03469,0.028732,250,0.0,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,0.1,Frequency guessing,center_bias,2,0.04,5000,0.0,0.0,0.0,0.0,,0.0,2.0,,0.0,250,0.030501,0.061939,0.034378,0.028736,250,0.0,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,0.1,Frequency guessing,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.030501,0.064096,0.034987,0.028684,0,,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,0.1,Frequency guessing,uniform_error,1,0.02,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.030501,0.063603,0.03484,0.028719,250,0.032,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,0.1,Frequency guessing,uniform_error,2,0.04,5000,0.096,0.004166,-0.096,0.004166,,,,1.4562,0.0,250,0.030501,0.063386,0.034733,0.028667,224,0.008929,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,0.1,Squared distance,center_bias,0,0.0,5000,1.0,0.0,,,,0.0,2.0,,0.0,250,0.019818,0.025895,0.019157,0.019612,0,,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,0.1,Squared distance,center_bias,1,0.02,5000,0.0,0.0,1.0,0.0,0.0,0.0,2.0,,0.0,250,0.024946,0.029571,0.023967,0.024852,250,0.04,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,0.1,Squared distance,center_bias,2,0.04,5000,0.0,0.0,0.0,0.0,,0.0,2.0,,0.0,250,0.028973,0.031148,0.027593,0.029197,250,0.0,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,0.1,Squared distance,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.019818,0.025895,0.019157,0.019612,0,,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,0.1,Squared distance,uniform_error,1,0.02,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.022786,0.02844,0.02198,0.022508,250,0.048,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,0.1,Squared distance,uniform_error,2,0.04,5000,0.0938,0.004123,-0.0938,0.004123,,,,1.452,0.0,250,0.023478,0.028688,0.022747,0.023565,228,0.017544,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,0.1,Manhattan distance,center_bias,0,0.0,5000,1.0,0.0,,,,0.0,2.0,,0.0,250,0.022755,0.033671,0.022789,0.022014,0,,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,0.1,Manhattan distance,center_bias,1,0.02,5000,0.0,0.0,1.0,0.0,0.0,0.0,2.0,,0.0,250,0.026007,0.03641,0.025833,0.025402,250,0.0,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,0.1,Manhattan distance,center_bias,2,0.04,5000,0.0,0.0,0.0,0.0,,0.0,2.0,,0.0,250,0.028673,0.037972,0.028199,0.027967,250,0.0,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,0.1,Manhattan distance,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.022755,0.033671,0.022789,0.022014,0,,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,0.1,Manhattan distance,uniform_error,1,0.02,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.024654,0.035576,0.024613,0.024012,250,0.068,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,0.1,Manhattan distance,uniform_error,2,0.04,5000,0.0896,0.004039,-0.0896,0.004039,,,,1.468,0.0,250,0.02538,0.035932,0.025251,0.02457,225,0.008889,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,0.3,Frequency guessing,center_bias,0,0.0,5000,1.0,0.0,,,,0.0,2.0,,0.0,250,0.030501,0.055573,0.033432,0.030867,0,,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,0.3,Frequency guessing,center_bias,1,0.02,5000,0.0,0.0,1.0,0.0,0.0,0.0,2.0,,0.0,250,0.030501,0.054492,0.033134,0.030854,250,0.008,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,0.3,Frequency guessing,center_bias,2,0.04,5000,0.0,0.0,0.0,0.0,,0.0,2.0,,0.0,250,0.030501,0.053434,0.032848,0.03081,250,0.0,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,0.3,Frequency guessing,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.030501,0.055573,0.033432,0.030867,0,,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,0.3,Frequency guessing,uniform_error,1,0.02,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.030501,0.055386,0.033365,0.030684,250,0.056,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,0.3,Frequency guessing,uniform_error,2,0.04,5000,0.076,0.003748,-0.076,0.003748,,,,1.513,0.0,250,0.030501,0.055316,0.033345,0.030763,229,0.021834,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,0.3,Squared distance,center_bias,0,0.0,5000,1.0,0.0,,,,0.0,2.0,,0.0,250,0.026888,0.030331,0.02573,0.027007,0,,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,0.3,Squared distance,center_bias,1,0.02,5000,0.0,0.0,1.0,0.0,0.0,0.0,2.0,,0.0,250,0.030205,0.0315,0.028463,0.030031,250,0.12,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,0.3,Squared distance,center_bias,2,0.04,5000,0.0,0.0,0.0,0.0,,0.0,2.0,,0.0,250,0.031678,0.031917,0.029733,0.03168,250,0.0,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,0.3,Squared distance,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.026888,0.030331,0.02573,0.027007,0,,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,0.3,Squared distance,uniform_error,1,0.02,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.027877,0.030763,0.026583,0.028105,250,0.112,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,0.3,Squared distance,uniform_error,2,0.04,5000,0.0744,0.003711,-0.0744,0.003711,,,,1.5278,0.0,250,0.028278,0.030913,0.02691,0.028411,231,0.051948,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,0.3,Manhattan distance,center_bias,0,0.0,5000,1.0,0.0,,,,0.0,2.0,,0.0,250,0.027635,0.036633,0.027441,0.02793,0,,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,0.3,Manhattan distance,center_bias,1,0.02,5000,0.0,0.0,1.0,0.0,0.0,0.0,2.0,,0.0,250,0.029807,0.037682,0.029327,0.029947,250,0.052,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,0.3,Manhattan distance,center_bias,2,0.04,5000,0.0,0.0,0.0,0.0,,0.0,2.0,,0.0,250,0.030949,0.037969,0.030283,0.031062,250,0.0,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,0.3,Manhattan distance,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.027635,0.036633,0.027441,0.02793,0,,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,0.3,Manhattan distance,uniform_error,1,0.02,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.02824,0.036967,0.027961,0.028727,250,0.116,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,0.3,Manhattan distance,uniform_error,2,0.04,5000,0.0644,0.003471,-0.0644,0.003471,,,,1.531,0.0,250,0.028422,0.037025,0.028155,0.028678,230,0.073913,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,1.0,Frequency guessing,center_bias,0,0.0,5000,1.0,0.0,,,,0.0,1.9998,,0.0,250,0.030501,0.046057,0.031033,0.030802,0,,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,1.0,Frequency guessing,center_bias,1,0.02,5000,0.0,0.0,1.0,0.0,0.0,0.0,1.9998,,0.0,250,0.030501,0.044998,0.030842,0.030763,250,0.052,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,1.0,Frequency guessing,center_bias,2,0.04,5000,0.0,0.0,0.0,0.0,,0.0,1.9998,,0.0,250,0.030501,0.043983,0.030672,0.030728,250,0.0,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,1.0,Frequency guessing,uniform_error,0,0.0,5000,1.0,0.0,,,,,,,0.0,250,0.030501,0.046057,0.031033,0.030802,0,,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,1.0,Frequency guessing,uniform_error,1,0.02,5000,0.0,0.0,1.0,0.0,,,,1.0,0.0,250,0.030501,0.046031,0.031013,0.030828,250,0.084,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,1.0,Frequency guessing,uniform_error,2,0.04,5000,0.057,0.003279,-0.057,0.003279,,,,1.5852,0.0,250,0.030501,0.046048,0.031,0.030889,236,0.025424,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
50,5,1.0,Squared distance,center_bias,0,0.0,5000,1.0,0.0,,,,0.0,1.9998,,0.0,250,0.031243,0.031804,0.02943,0.031087,0,,1.0,1.0,0.0,50,20260610,0.0001,1.0 (2026-06-10),fceb25c
